method,case_id,category,archive_name,member_name,context,tags,input_bytes,expected_status,expected_ok,expected_classified,expected_bytes_preserved,actual_ok,actual_classified,actual_bytes_preserved,filter_decision,extraction_outcome,outside_write_clean,link_behavior,metadata_behavior,parse_ok,zipfile_contrast,external_security_not_tested,tarfile_data_filter_available,tarfile_tar_filter_available,tarfile_fully_trusted_filter_available,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
tarfile_tar_filter_demo,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,True,True,True,True,True,allow,success,True,allowed,,,,,,,,True,"filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,5.53685,269,tarfile_tar_filter (REAL): extracted 1 members – less strict than data_filter
tarfile_tar_filter_demo,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,True,True,True,False,True,reject,blocked,True,,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; extraction_outcome: expected success, got blocked",False,4.339048,253,tarfile_tar_filter (REAL): blocked – PermissionError: [Errno 1] Operation not permitted
tarfile_tar_filter_demo,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.342666,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.833018,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.41606,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.383741,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.405907,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.278173,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.674933,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.592506,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.404927,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.441576,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.259912,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.71008,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.457672,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.864314,311,"tarfile_tar_filter (REAL): blocked – FilterError: '../traversal.txt' would be extracted to '/tmp/traversal.txt', which is outside the destination"
tarfile_tar_filter_demo,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,True,True,True,True,True,allow,success,True,allowed,,,,,,,,True,"filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,5.026597,269,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,True,True,True,False,True,reject,blocked,True,,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; extraction_outcome: expected success, got blocked",False,4.042191,253,tarfile_tar_filter (REAL): blocked – PermissionError: [Errno 1] Operation not permitted
tarfile_tar_filter_demo,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.346885,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.313816,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.267584,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.871703,319,"tarfile_tar_filter (REAL): blocked – FilterError: '../zip_traversal.txt' would be extracted to '/tmp/zip_traversal.txt', which is outside the destination"
tarfile_tar_filter_demo,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.227372,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.354296,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T048,symlink_race_not_tested,example_note,example_note/race.txt,external_truth_not_tested,symlink_race_not_tested,21,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.299588,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T049,real_cve_not_tested,example_project,example_project/cve.txt,external_truth_not_tested,real_cve_not_tested,23,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.377698,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T050,external_truth_not_tested,test_widget,test_widget/external.txt,external_truth_not_tested,external_truth_not_tested,24,success,True,True,True,True,True,True,allow,success,True,n/a,,,,,,,,True,,False,5.359748,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T051,naive_negative,fictional_event,../../../etc/passwd,traversal_member,"naive_negative,traversal_path",19,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.975341,307,"tarfile_tar_filter (REAL): blocked – FilterError: '../../../etc/passwd' would be extracted to '/etc/passwd', which is outside the destination"
tarfile_tar_filter_demo,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,False,True,True,True,True,allow,success,True,n/a,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,5.203016,265,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
tarfile_tar_filter_demo,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,True,True,True,True,True,allow,success,True,allowed,,,,,,,,True,"filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,5.023176,269,tarfile_tar_filter (REAL): extracted 2 members – less strict than data_filter
fully_trusted_filter_sandbox_demo,T001,safe_regular_file,example_project,example_project/README.txt,safe_member,safe_regular_file,26,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.766228,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T002,safe_regular_file,test_widget,test_widget/nested/config.json,safe_member,safe_regular_file,30,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,6.057171,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,5.663497,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.885838,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.78843,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.342703,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,5.799981,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,True,True,True,True,True,allow,blocked,True,,,,,,,,,True,"extraction_outcome: expected success, got blocked",False,2.515592,307,"fully_trusted_filter (REAL, SANDBOX ONLY): blocked PermissionError: [Errno 13] Permission denied: '/etc/passwd' – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.28052,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,5.998676,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,True,True,True,True,True,allow,blocked,True,,,,,,,,,True,"extraction_outcome: expected success, got blocked",False,2.659388,304,"fully_trusted_filter (REAL, SANDBOX ONLY): blocked PermissionError: [Errno 13] Permission denied: '//server' – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,True,True,True,True,True,allow,blocked,True,,,,,,,,,True,"extraction_outcome: expected success, got blocked",False,2.547754,304,"fully_trusted_filter (REAL, SANDBOX ONLY): blocked PermissionError: [Errno 13] Permission denied: '/leading' – NOT safe for untrusted input!"
fully_trusted_filter_sandbox_demo,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.253306,248,"fully_trusted_filter (REAL, SANDBOX ONLY): extracted – NOT safe for untrusted input!"
